,title,price,address,no_bedrooms
2402,4 Bedroom Apartment / Flat to Rent in Kileleshwa,150000.0,"Ndemi Rd Kilimani, Kileleshwa",4
2403,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
2404,5 Bedroom Townhouse to Rent in Lavington,400000.0,Lavington,5
2405,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
2406,2 Bedroom Apartment / Flat to Rent in Kileleshwa,110000.0,"Kileleshwa, Kileleshwa",2
2407,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
2408,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
2409,2 Bedroom Apartment / Flat to Rent in Kilimani,215000.0,Kilimani,2
2410,3 Bedroom Apartment / Flat to Rent in Westlands,100000.0,"Brookside drive westland, Westlands",3
2411,5 Bedroom House to Rent in Lavington,275000.0,Lavington,5
2412,Commercial Property to Rent in Westlands,330000.0,"Lower Kabete, Westlands",
2413,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
2414,4 Bedroom Townhouse to Rent in Runda,200000.0,"Ruaka Rd Kitisuru, Runda",4
2415,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
2416,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,,2
2417,2 Bedroom Apartment / Flat to Rent in Lower Kabete,30000.0,Lower Kabete,2
2418,2 Bedroom Apartment / Flat to Rent in Riverside,160000.0,"Riverside Dr Nairobi, Riverside",2
2419,3 Bedroom Apartment / Flat to Rent in Westlands,105000.0,Westlands,3
2420,3 Bedroom Apartment / Flat to Rent in Riverside,330000.0,"Riverside Dr Nairobi, Riverside",3
2421,3 Bedroom Apartment / Flat to Rent in Kilimani,80000.0,Kilimani,3
2422,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
2423,4 Bedroom Apartment / Flat to Rent in Kileleshwa,150000.0,"Ndemi Rd Kilimani, Kileleshwa",4
2424,5 Bedroom Townhouse to Rent in Lavington,400000.0,Lavington,5
2425,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
2426,2 Bedroom Apartment / Flat to Rent in Kileleshwa,110000.0,"Kileleshwa, Kileleshwa",2
2427,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
2428,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
2429,2 Bedroom Apartment / Flat to Rent in Kilimani,215000.0,Kilimani,2
2430,3 Bedroom Apartment / Flat to Rent in Westlands,100000.0,"Brookside drive westland, Westlands",3
2431,5 Bedroom House to Rent in Lavington,275000.0,Lavington,5
2432,Commercial Property to Rent in Westlands,330000.0,"Lower Kabete, Westlands",
2433,Commercial Property to Rent in Westlands,330000.0,"Lower Kabete, Westlands",
2434,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
2435,4 Bedroom Townhouse to Rent in Runda,200000.0,"Ruaka Rd Kitisuru, Runda",4
2436,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
2437,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,,2
2438,2 Bedroom Apartment / Flat to Rent in Lower Kabete,30000.0,Lower Kabete,2
2439,2 Bedroom Apartment / Flat to Rent in Riverside,160000.0,"Riverside Dr Nairobi, Riverside",2
2440,3 Bedroom Apartment / Flat to Rent in Westlands,105000.0,Westlands,3
2441,3 Bedroom Apartment / Flat to Rent in Riverside,330000.0,"Riverside Dr Nairobi, Riverside",3
2442,3 Bedroom Apartment / Flat to Rent in Kilimani,80000.0,Kilimani,3
2443,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
2444,4 Bedroom Apartment / Flat to Rent in Kileleshwa,150000.0,"Ndemi Rd Kilimani, Kileleshwa",4
2445,5 Bedroom Townhouse to Rent in Lavington,400000.0,Lavington,5
2446,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
2447,2 Bedroom Apartment / Flat to Rent in Kileleshwa,110000.0,"Kileleshwa, Kileleshwa",2
2448,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
2449,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
2450,2 Bedroom Apartment / Flat to Rent in Kilimani,215000.0,Kilimani,2
2451,3 Bedroom Apartment / Flat to Rent in Westlands,100000.0,"Brookside drive westland, Westlands",3
2452,5 Bedroom House to Rent in Lavington,275000.0,Lavington,5
2453,Commercial Property to Rent in Westlands,330000.0,"Lower Kabete, Westlands",
2454,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
2455,4 Bedroom Townhouse to Rent in Runda,200000.0,"Ruaka Rd Kitisuru, Runda",4
2456,3 Bedroom Apartment / Flat to Rent in Westlands,100000.0,"Brookside drive westland, Westlands",3
2457,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
2458,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,,2
2459,2 Bedroom Apartment / Flat to Rent in Lower Kabete,30000.0,Lower Kabete,2
2460,2 Bedroom Apartment / Flat to Rent in Riverside,160000.0,"Riverside Dr Nairobi, Riverside",2
2461,3 Bedroom Apartment / Flat to Rent in Westlands,105000.0,Westlands,3
2462,3 Bedroom Apartment / Flat to Rent in Riverside,330000.0,"Riverside Dr Nairobi, Riverside",3
2463,3 Bedroom Apartment / Flat to Rent in Kilimani,80000.0,Kilimani,3
2464,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
2465,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
2466,4 Bedroom Apartment / Flat to Rent in Kileleshwa,150000.0,"Ndemi Rd Kilimani, Kileleshwa",4
2467,5 Bedroom Townhouse to Rent in Lavington,400000.0,Lavington,5
2468,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
2469,2 Bedroom Apartment / Flat to Rent in Kileleshwa,110000.0,"Kileleshwa, Kileleshwa",2
2470,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
2471,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
2472,2 Bedroom Apartment / Flat to Rent in Kilimani,215000.0,Kilimani,2
2473,3 Bedroom Apartment / Flat to Rent in Westlands,100000.0,"Brookside drive westland, Westlands",3
2474,5 Bedroom House to Rent in Lavington,275000.0,Lavington,5
2475,Commercial Property to Rent in Westlands,330000.0,"Lower Kabete, Westlands",
2476,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
2477,4 Bedroom Townhouse to Rent in Runda,200000.0,"Ruaka Rd Kitisuru, Runda",4
2478,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
2479,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,,2
2480,2 Bedroom Apartment / Flat to Rent in Lower Kabete,30000.0,Lower Kabete,2
2481,2 Bedroom Apartment / Flat to Rent in Riverside,160000.0,"Riverside Dr Nairobi, Riverside",2
2482,3 Bedroom Apartment / Flat to Rent in Westlands,105000.0,Westlands,3
2483,3 Bedroom Apartment / Flat to Rent in Riverside,330000.0,"Riverside Dr Nairobi, Riverside",3
2484,3 Bedroom Apartment / Flat to Rent in Kilimani,80000.0,Kilimani,3
2485,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
2486,4 Bedroom Apartment / Flat to Rent in Kileleshwa,150000.0,"Ndemi Rd Kilimani, Kileleshwa",4
2487,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
2488,5 Bedroom Townhouse to Rent in Lavington,400000.0,Lavington,5
2489,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
2490,2 Bedroom Apartment / Flat to Rent in Kileleshwa,110000.0,"Kileleshwa, Kileleshwa",2
2491,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
2492,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
2493,2 Bedroom Apartment / Flat to Rent in Kilimani,215000.0,Kilimani,2
2494,3 Bedroom Apartment / Flat to Rent in Westlands,100000.0,"Brookside drive westland, Westlands",3
2495,5 Bedroom House to Rent in Lavington,275000.0,Lavington,5
2496,Commercial Property to Rent in Westlands,330000.0,"Lower Kabete, Westlands",
2497,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
2498,4 Bedroom Townhouse to Rent in Runda,200000.0,"Ruaka Rd Kitisuru, Runda",4
2499,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
2500,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,,2
2501,2 Bedroom Apartment / Flat to Rent in Lower Kabete,30000.0,Lower Kabete,2
2502,2 Bedroom Apartment / Flat to Rent in Riverside,160000.0,"Riverside Dr Nairobi, Riverside",2
2503,3 Bedroom Apartment / Flat to Rent in Westlands,105000.0,Westlands,3
2504,3 Bedroom Apartment / Flat to Rent in Riverside,330000.0,"Riverside Dr Nairobi, Riverside",3
2505,3 Bedroom Apartment / Flat to Rent in Kilimani,80000.0,Kilimani,3
2506,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
2507,4 Bedroom Apartment / Flat to Rent in Kileleshwa,150000.0,"Ndemi Rd Kilimani, Kileleshwa",4
2508,5 Bedroom Townhouse to Rent in Lavington,400000.0,Lavington,5
2509,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
2510,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
2511,2 Bedroom Apartment / Flat to Rent in Kileleshwa,110000.0,"Kileleshwa, Kileleshwa",2
2512,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
2513,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
2514,2 Bedroom Apartment / Flat to Rent in Kilimani,215000.0,Kilimani,2
2515,3 Bedroom Apartment / Flat to Rent in Westlands,100000.0,"Brookside drive westland, Westlands",3
2516,5 Bedroom House to Rent in Lavington,275000.0,Lavington,5
2517,Commercial Property to Rent in Westlands,330000.0,"Lower Kabete, Westlands",
2518,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
2519,4 Bedroom Townhouse to Rent in Runda,200000.0,"Ruaka Rd Kitisuru, Runda",4
2520,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
2521,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,,2
2522,2 Bedroom Apartment / Flat to Rent in Lower Kabete,30000.0,Lower Kabete,2
2523,2 Bedroom Apartment / Flat to Rent in Riverside,160000.0,"Riverside Dr Nairobi, Riverside",2
2524,3 Bedroom Apartment / Flat to Rent in Westlands,105000.0,Westlands,3
2525,2 Bedroom Apartment / Flat to Rent in Lower Kabete,30000.0,Lower Kabete,2
2526,3 Bedroom Apartment / Flat to Rent in Riverside,330000.0,"Riverside Dr Nairobi, Riverside",3
2527,3 Bedroom Apartment / Flat to Rent in Kilimani,80000.0,Kilimani,3
2528,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
2529,4 Bedroom Apartment / Flat to Rent in Kileleshwa,150000.0,"Ndemi Rd Kilimani, Kileleshwa",4
2530,5 Bedroom Townhouse to Rent in Lavington,400000.0,Lavington,5
2531,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
2532,2 Bedroom Apartment / Flat to Rent in Kileleshwa,110000.0,"Kileleshwa, Kileleshwa",2
2533,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
2534,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
2535,2 Bedroom Apartment / Flat to Rent in Kilimani,215000.0,Kilimani,2
2536,3 Bedroom Apartment / Flat to Rent in Westlands,100000.0,"Brookside drive westland, Westlands",3
2537,5 Bedroom House to Rent in Lavington,275000.0,Lavington,5
2538,Commercial Property to Rent in Westlands,330000.0,"Lower Kabete, Westlands",
2539,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
2540,4 Bedroom Townhouse to Rent in Runda,200000.0,"Ruaka Rd Kitisuru, Runda",4
2541,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
2542,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,,2
2543,2 Bedroom Apartment / Flat to Rent in Lower Kabete,30000.0,Lower Kabete,2
2544,2 Bedroom Apartment / Flat to Rent in Riverside,160000.0,"Riverside Dr Nairobi, Riverside",2
2545,3 Bedroom Apartment / Flat to Rent in Westlands,105000.0,Westlands,3
2546,3 Bedroom Apartment / Flat to Rent in Riverside,330000.0,"Riverside Dr Nairobi, Riverside",3
2547,3 Bedroom Apartment / Flat to Rent in Kilimani,80000.0,Kilimani,3
2548,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
2549,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
2550,4 Bedroom Apartment / Flat to Rent in Kileleshwa,150000.0,"Ndemi Rd Kilimani, Kileleshwa",4
2551,5 Bedroom Townhouse to Rent in Lavington,400000.0,Lavington,5
2552,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
2553,2 Bedroom Apartment / Flat to Rent in Kileleshwa,110000.0,"Kileleshwa, Kileleshwa",2
2554,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
2555,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
2556,2 Bedroom Apartment / Flat to Rent in Kilimani,215000.0,Kilimani,2
2557,3 Bedroom Apartment / Flat to Rent in Westlands,100000.0,"Brookside drive westland, Westlands",3
2558,5 Bedroom House to Rent in Lavington,275000.0,Lavington,5
2559,Commercial Property to Rent in Westlands,330000.0,"Lower Kabete, Westlands",
2560,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
2561,4 Bedroom Townhouse to Rent in Runda,200000.0,"Ruaka Rd Kitisuru, Runda",4
2562,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
2563,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,,2
2564,2 Bedroom Apartment / Flat to Rent in Lower Kabete,30000.0,Lower Kabete,2
2565,2 Bedroom Apartment / Flat to Rent in Riverside,160000.0,"Riverside Dr Nairobi, Riverside",2
2566,3 Bedroom Apartment / Flat to Rent in Westlands,105000.0,Westlands,3
2567,3 Bedroom Apartment / Flat to Rent in Riverside,330000.0,"Riverside Dr Nairobi, Riverside",3
2568,3 Bedroom Apartment / Flat to Rent in Kilimani,80000.0,Kilimani,3
2569,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
2570,4 Bedroom Apartment / Flat to Rent in Kileleshwa,150000.0,"Ndemi Rd Kilimani, Kileleshwa",4
2571,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
2572,5 Bedroom Townhouse to Rent in Lavington,400000.0,Lavington,5
2573,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
2574,2 Bedroom Apartment / Flat to Rent in Kileleshwa,110000.0,"Kileleshwa, Kileleshwa",2
2575,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
2576,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
2577,2 Bedroom Apartment / Flat to Rent in Kilimani,215000.0,Kilimani,2
2578,3 Bedroom Apartment / Flat to Rent in Westlands,100000.0,"Brookside drive westland, Westlands",3
2579,5 Bedroom House to Rent in Lavington,275000.0,Lavington,5
2580,Commercial Property to Rent in Westlands,330000.0,"Lower Kabete, Westlands",
2581,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
2582,4 Bedroom Townhouse to Rent in Runda,200000.0,"Ruaka Rd Kitisuru, Runda",4
2583,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
2584,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,,2
2585,2 Bedroom Apartment / Flat to Rent in Lower Kabete,30000.0,Lower Kabete,2
2586,2 Bedroom Apartment / Flat to Rent in Riverside,160000.0,"Riverside Dr Nairobi, Riverside",2
2587,3 Bedroom Apartment / Flat to Rent in Westlands,105000.0,Westlands,3
2588,3 Bedroom Apartment / Flat to Rent in Riverside,330000.0,"Riverside Dr Nairobi, Riverside",3
2589,3 Bedroom Apartment / Flat to Rent in Kilimani,80000.0,Kilimani,3
2590,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
2591,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
2592,4 Bedroom Apartment / Flat to Rent in Kileleshwa,150000.0,"Ndemi Rd Kilimani, Kileleshwa",4
2593,5 Bedroom Townhouse to Rent in Lavington,400000.0,Lavington,5
2594,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
2595,2 Bedroom Apartment / Flat to Rent in Kileleshwa,110000.0,"Kileleshwa, Kileleshwa",2
2596,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
2597,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
2598,2 Bedroom Apartment / Flat to Rent in Kilimani,215000.0,Kilimani,2
2599,3 Bedroom Apartment / Flat to Rent in Westlands,100000.0,"Brookside drive westland, Westlands",3
2600,5 Bedroom House to Rent in Lavington,275000.0,Lavington,5
2601,Commercial Property to Rent in Westlands,330000.0,"Lower Kabete, Westlands",
2602,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
2603,4 Bedroom Townhouse to Rent in Runda,200000.0,"Ruaka Rd Kitisuru, Runda",4
2604,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
2605,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,,2
2606,2 Bedroom Apartment / Flat to Rent in Lower Kabete,30000.0,Lower Kabete,2
2607,2 Bedroom Apartment / Flat to Rent in Riverside,160000.0,"Riverside Dr Nairobi, Riverside",2
2608,3 Bedroom Apartment / Flat to Rent in Westlands,105000.0,Westlands,3
2609,3 Bedroom Apartment / Flat to Rent in Riverside,330000.0,"Riverside Dr Nairobi, Riverside",3
2610,3 Bedroom Apartment / Flat to Rent in Kilimani,80000.0,Kilimani,3
2611,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
2612,4 Bedroom Apartment / Flat to Rent in Kileleshwa,150000.0,"Ndemi Rd Kilimani, Kileleshwa",4
2613,5 Bedroom Townhouse to Rent in Lavington,400000.0,Lavington,5
2614,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
2615,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
2616,2 Bedroom Apartment / Flat to Rent in Kileleshwa,110000.0,"Kileleshwa, Kileleshwa",2
2617,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
2618,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
2619,2 Bedroom Apartment / Flat to Rent in Kilimani,215000.0,Kilimani,2
2620,3 Bedroom Apartment / Flat to Rent in Westlands,100000.0,"Brookside drive westland, Westlands",3
2621,5 Bedroom House to Rent in Lavington,275000.0,Lavington,5
2622,Commercial Property to Rent in Westlands,330000.0,"Lower Kabete, Westlands",
2623,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
2624,4 Bedroom Townhouse to Rent in Runda,200000.0,"Ruaka Rd Kitisuru, Runda",4
2625,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
2626,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,,2
2627,2 Bedroom Apartment / Flat to Rent in Lower Kabete,30000.0,Lower Kabete,2
2628,2 Bedroom Apartment / Flat to Rent in Riverside,160000.0,"Riverside Dr Nairobi, Riverside",2
2629,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
2630,3 Bedroom Apartment / Flat to Rent in Westlands,105000.0,Westlands,3
2631,3 Bedroom Apartment / Flat to Rent in Riverside,330000.0,"Riverside Dr Nairobi, Riverside",3
2632,3 Bedroom Apartment / Flat to Rent in Kilimani,80000.0,Kilimani,3
2633,1 Bedroom Apartment / Flat to Rent in Riverside,150000.0,"Riverside drive, Riverside",1
2634,4 Bedroom Apartment / Flat to Rent in Kileleshwa,150000.0,"Ndemi Rd Kilimani, Kileleshwa",4
2635,5 Bedroom Townhouse to Rent in Lavington,400000.0,Lavington,5
2636,2 Bedroom Apartment / Flat to Rent in Riverside,250000.0,Riverside,2
2637,2 Bedroom Apartment / Flat to Rent in Kileleshwa,110000.0,"Kileleshwa, Kileleshwa",2
2638,5 Bedroom Townhouse to Rent in Karen,350000.0,"Nandi Rd Karen, Karen",5
2639,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,Kilimani,2
2640,2 Bedroom Apartment / Flat to Rent in Kilimani,215000.0,Kilimani,2
2641,3 Bedroom Apartment / Flat to Rent in Westlands,100000.0,"Brookside drive westland, Westlands",3
2642,5 Bedroom House to Rent in Lavington,275000.0,Lavington,5
2643,Commercial Property to Rent in Westlands,330000.0,"Lower Kabete, Westlands",
2644,3 Bedroom Apartment / Flat to Rent in Kilimani,130000.0,Kilimani,3
2645,4 Bedroom Townhouse to Rent in Runda,200000.0,"Ruaka Rd Kitisuru, Runda",4
2646,2 Bedroom Apartment / Flat to Rent in Langata,30000.0,Langata,2
2647,2 Bedroom Apartment / Flat to Rent in Kilimani,85000.0,,2
2648,2 Bedroom Apartment / Flat to Rent in Lower Kabete,30000.0,Lower Kabete,2
2649,2 Bedroom Apartment / Flat to Rent in Riverside,160000.0,"Riverside Dr Nairobi, Riverside",2
2650,3 Bedroom Apartment / Flat to Rent in Westlands,105000.0,Westlands,3
